regio_level,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,p02110,Otsolahti (Espoo),Espoo,49,Kokonaislukema (med.),61.60144879098464,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02120,Länsikorkee-Suvikumpu (Espoo),Espoo,49,Työttömät (med.),79.05499593449119,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02120,Länsikorkee-Suvikumpu (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),69.59746432217919,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02120,Länsikorkee-Suvikumpu (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),63.80479965341102,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02120,Länsikorkee-Suvikumpu (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),45.93763168302003,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02120,Länsikorkee-Suvikumpu (Espoo),Espoo,49,Kokonaislukema (med.),64.59872289827535,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02130,Pohjois-Tapiola (Espoo),Espoo,49,Työttömät (med.),64.07643557351088,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02130,Pohjois-Tapiola (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),66.0523946870778,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02130,Pohjois-Tapiola (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),45.716943369207485,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02130,Pohjois-Tapiola (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),50.149257176729954,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02130,Pohjois-Tapiola (Espoo),Espoo,49,Kokonaislukema (med.),56.498757701631526,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02140,Laajalahti (Espoo),Espoo,49,Työttömät (med.),87.90795537978666,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02140,Laajalahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),71.48776227602352,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02140,Laajalahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),41.89860136038469,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02140,Laajalahti (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),74.25216489288572,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02140,Laajalahti (Espoo),Espoo,49,Kokonaislukema (med.),68.88662097727016,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02150,Otaniemi (Espoo),Espoo,49,Työttömät (med.),23.36029666223142,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02150,Otaniemi (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),273.04404864491374,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02150,Otaniemi (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),255.85161547667306,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02150,Otaniemi (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),86.61317956400903,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02150,Otaniemi (Espoo),Espoo,49,Kokonaislukema (med.),159.7172850869568,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02160,Westend (Espoo),Espoo,49,Työttömät (med.),64.5137158937192,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02160,Westend (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),71.37032238093487,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02160,Westend (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),27.694604281879354,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02160,Westend (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),44.61475145094559,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02160,Westend (Espoo),Espoo,49,Kokonaislukema (med.),52.048348501869754,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02170,Haukilahti (Espoo),Espoo,49,Työttömät (med.),78.47225772994778,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02170,Haukilahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),66.63123164413892,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02170,Haukilahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),45.828081044760374,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02170,Haukilahti (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),51.638244637245954,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02170,Haukilahti (Espoo),Espoo,49,Kokonaislukema (med.),60.64245376402326,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02180,Mankkaa (Espoo),Espoo,49,Työttömät (med.),66.4535051819763,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02180,Mankkaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),61.50809812549745,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02180,Mankkaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),26.204184243782695,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02180,Mankkaa (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),48.04703272544006,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02180,Mankkaa (Espoo),Espoo,49,Kokonaislukema (med.),50.553205069174126,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02200,Niittykumpu (Espoo),Espoo,49,Työttömät (med.),87.74393860273652,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02200,Niittykumpu (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),68.62370053234233,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02200,Niittykumpu (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),59.45534859644576,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02200,Niittykumpu (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),56.53505120252076,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02200,Niittykumpu (Espoo),Espoo,49,Kokonaislukema (med.),68.08950973351133,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02210,Olari (Espoo),Espoo,49,Työttömät (med.),108.40059266592483,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02210,Olari (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.00101812727296,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02210,Olari (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),68.98180000245218,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02210,Olari (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),73.7342771686356,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02210,Olari (Espoo),Espoo,49,Kokonaislukema (med.),80.77942199107139,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02230,Matinkylä (Espoo),Espoo,49,Työttömät (med.),129.62912106071255,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02230,Matinkylä (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),84.3399210015856,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02230,Matinkylä (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),75.42042574569068,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02230,Matinkylä (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),91.4003988450943,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02230,Matinkylä (Espoo),Espoo,49,Kokonaislukema (med.),95.19746666327077,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02240,Friisilä (Espoo),Espoo,49,Työttömät (med.),58.703915771646585,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02240,Friisilä (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),60.95911568212675,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02240,Friisilä (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),28.113604002178526,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02240,Friisilä (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),43.83203289878907,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02240,Friisilä (Espoo),Espoo,49,Kokonaislukema (med.),47.90216708868523,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02250,Henttaa (Espoo),Espoo,49,Työttömät (med.),141.37470186697837,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02250,Henttaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),89.62787899158596,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02250,Henttaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),84.10548704000473,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02250,Henttaa (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),106.39602793357594,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02250,Henttaa (Espoo),Espoo,49,Kokonaislukema (med.),105.37602395803626,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02260,Kaitaa (Espoo),Espoo,49,Työttömät (med.),109.35323947016215,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02260,Kaitaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),73.06552642909355,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02260,Kaitaa (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),54.09441381829158,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02260,Kaitaa (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),76.98486371759323,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02260,Kaitaa (Espoo),Espoo,49,Kokonaislukema (med.),78.37451085878513,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02270,Finnoo-Eestinmalmi (Espoo),Espoo,49,Työttömät (med.),85.2666975838993,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02270,Finnoo-Eestinmalmi (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.52804332232711,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02270,Finnoo-Eestinmalmi (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),45.370245172179324,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02270,Finnoo-Eestinmalmi (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),69.70580371888184,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02270,Finnoo-Eestinmalmi (Espoo),Espoo,49,Kokonaislukema (med.),68.21769744932189,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02280,Malminmäki-Eestinlaakso (Espoo),Espoo,49,Työttömät (med.),125.99298139186502,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02280,Malminmäki-Eestinlaakso (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),73.58768744118815,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02280,Malminmäki-Eestinlaakso (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),59.56646297173914,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02280,Malminmäki-Eestinlaakso (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),87.25745834297594,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02280,Malminmäki-Eestinlaakso (Espoo),Espoo,49,Kokonaislukema (med.),86.60114753694207,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02300,Nöykkiönpuro (Espoo),Espoo,49,Työttömät (med.),53.5061299502248,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02300,Nöykkiönpuro (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),61.608808215438316,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02300,Nöykkiönpuro (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),16.163173081638973,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02300,Nöykkiönpuro (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),53.74330231583221,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02300,Nöykkiönpuro (Espoo),Espoo,49,Kokonaislukema (med.),46.255353390783576,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02320,Espoonlahti (Espoo),Espoo,49,Työttömät (med.),135.09696683924426,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02320,Espoonlahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),77.68334232957153,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02320,Espoonlahti (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),82.27251061099889,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02320,Espoonlahti (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),100.32228029331804,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02320,Espoonlahti (Espoo),Espoo,49,Kokonaislukema (med.),98.84377501828318,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02330,Saunalahti-Kattilalaakso (Espoo),Espoo,49,Työttömät (med.),106.05177985690106,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02330,Saunalahti-Kattilalaakso (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.86060636208998,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02330,Saunalahti-Kattilalaakso (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),67.37893401203804,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02330,Saunalahti-Kattilalaakso (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),74.72222761102336,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02330,Saunalahti-Kattilalaakso (Espoo),Espoo,49,Kokonaislukema (med.),80.25338696051311,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02340,Latokaski (Espoo),Espoo,49,Työttömät (med.),73.79143721833809,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02340,Latokaski (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),59.45227881806012,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02340,Latokaski (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),23.707581165644452,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02340,Latokaski (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),59.29153228852858,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02340,Latokaski (Espoo),Espoo,49,Kokonaislukema (med.),54.06070737264281,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02360,Soukka (Espoo),Espoo,49,Työttömät (med.),111.49815396395111,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02360,Soukka (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),76.23137297541429,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02360,Soukka (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),65.7296838284107,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02360,Soukka (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),92.21431315526858,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02360,Soukka (Espoo),Espoo,49,Kokonaislukema (med.),86.41838098076117,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02380,Suvisaaristo (Espoo),Espoo,49,Työttömät (med.),53.48150965560541,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02380,Suvisaaristo (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),87.41173904858947,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02380,Suvisaaristo (Espoo),Espoo,49,Alimpaan tuloluokkaan kuuluvat taloudet (med.),26.281710076249254,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02380,Suvisaaristo (Espoo),Espoo,49,Peruskoulutuksen omaavat (med.),65.9406717607159,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02380,Suvisaaristo (Espoo),Espoo,49,Kokonaislukema (med.),58.27890763529001,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02390,Sarvvik (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),100.22763838895213,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02390,Sarvvik (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),58.46850193490567,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02390,Sarvvik (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),56.62451571771676,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02390,Sarvvik (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),63.4701120245475,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02390,Sarvvik (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),69.69769201653052,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02400,Kirkkonummi Keskus (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),92.38082303013194,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02400,Kirkkonummi Keskus (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),71.861939327367935,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02400,Kirkkonummi Keskus (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),73.01972046746663,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02400,Kirkkonummi Keskus (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),91.03174626393559,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02400,Kirkkonummi Keskus (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),82.07355727222553,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02410,Gesterby (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),212.40172779196755,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02410,Gesterby (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),94.78206949762786,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02410,Gesterby (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),131.77368500024056,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02410,Gesterby (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),147.96681027202445,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02410,Gesterby (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),146.7310731404651,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02420,Jorvas (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),56.37005305873305,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02420,Jorvas (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),73.91976938691379,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02420,Jorvas (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),29.451376005985487,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02420,Jorvas (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),68.22299639640492,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02420,Jorvas (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),56.99104871200932,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02430,Masala (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),126.45375447563853,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02430,Masala (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),74.3878561001023,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02430,Masala (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),93.61913654920082,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02430,Masala (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),106.80569209656366,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02430,Masala (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),100.31660980537634,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02440,Luoma (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),74.2243236600201,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02440,Luoma (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),84.68053581214046,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02440,Luoma (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),28.21766511210468,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02440,Luoma (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),67.1482927685753,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02440,Luoma (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),63.567704338210135,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02450,Sundsberg (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),31.237708935058762,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02450,Sundsberg (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),40.171619375339766,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02450,Sundsberg (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),14.819291025391152,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02450,Sundsberg (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),32.21981622035761,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02450,Sundsberg (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),29.612108889036826,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02460,Kantvik (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),91.91125740189395,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02460,Kantvik (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),63.592170423529325,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02460,Kantvik (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),58.27876734400965,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02460,Kantvik (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),87.10768365464702,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02460,Kantvik (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),75.22246970601998,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02470,Upinniemi (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),109.34372209792438,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02470,Upinniemi (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),48.387132251824504,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02470,Upinniemi (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),63.86508565639401,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02470,Upinniemi (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),81.51663513649386,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02470,Upinniemi (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),75.77814378565918,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02480,Porkkala (Kirkkonummi),Kirkkonummi,257,Työttömät (med.),65.43620624159152,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02480,Porkkala (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),64.24161232094838,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02480,Porkkala (Kirkkonummi),Kirkkonummi,257,Alimpaan tuloluokkaan kuuluvat taloudet (med.),40.654761001578464,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02480,Porkkala (Kirkkonummi),Kirkkonummi,257,Peruskoulutuksen omaavat (med.),64.21697924927784,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02480,Porkkala (Kirkkonummi),Kirkkonummi,257,Kokonaislukema (med.),58.63738970334905,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02490,Pikkala (Siuntio),Siuntio,755,Työttömät (med.),114.85762064404432,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02490,Pikkala (Siuntio),Siuntio,755,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),83.50533707361676,3,Länsi-Uudenmaan hyvinvointialue
Postinumeroalueet,p02490,Pikkala (Siuntio),Siuntio,755,Alimpaan tuloluokkaan kuuluvat taloudet (med.),70.54806613686343,3,Länsi-Uudenmaan hyvinvointialue
