regio_level,Vuosi,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,2021-2023,p31930,Vanttila (Punkalaidun),Punkalaidun,619,Työttömät (med.),40.23257216167786,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31930,Vanttila (Punkalaidun),Punkalaidun,619,Kokonaislukema (med.),75.33525772537801,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31950,Sadonmaa (Punkalaidun),Punkalaidun,619,Peruskoulutuksen omaavat (med.),111.66205841967609,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31950,Sadonmaa (Punkalaidun),Punkalaidun,619,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),149.1307206854165,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31950,Sadonmaa (Punkalaidun),Punkalaidun,619,Alimpaan tuloluokkaan kuuluvat taloudet (med.),134.20335125027978,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31950,Sadonmaa (Punkalaidun),Punkalaidun,619,Työttömät (med.),107.39883793569773,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31950,Sadonmaa (Punkalaidun),Punkalaidun,619,Kokonaislukema (med.),125.59874207276751,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31960,Orisuo (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),85.60929585915787,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p31960,Orisuo (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),116.2047252751961,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p31960,Orisuo (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),152.8585749551098,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p31960,Orisuo (Loimaa),Loimaa,430,Työttömät (med.),148.54399280367483,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p31960,Orisuo (Loimaa),Loimaa,430,Kokonaislukema (med.),125.80414722328464,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p31970,Kanteenmaa (Punkalaidun),Punkalaidun,619,Peruskoulutuksen omaavat (med.),128.30443408341736,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31970,Kanteenmaa (Punkalaidun),Punkalaidun,619,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),132.67888947402446,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31970,Kanteenmaa (Punkalaidun),Punkalaidun,619,Alimpaan tuloluokkaan kuuluvat taloudet (med.),138.15044876725668,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31970,Kanteenmaa (Punkalaidun),Punkalaidun,619,Työttömät (med.),50.63066609484158,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p31970,Kanteenmaa (Punkalaidun),Punkalaidun,619,Kokonaislukema (med.),112.44110960488501,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32100,Ypäjä Keskus (Ypäjä),Ypäjä,981,Peruskoulutuksen omaavat (med.),104.16727370758659,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32100,Ypäjä Keskus (Ypäjä),Ypäjä,981,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),106.4036250051586,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32100,Ypäjä Keskus (Ypäjä),Ypäjä,981,Alimpaan tuloluokkaan kuuluvat taloudet (med.),120.45682041219283,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32100,Ypäjä Keskus (Ypäjä),Ypäjä,981,Työttömät (med.),85.99276401241205,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32100,Ypäjä Keskus (Ypäjä),Ypäjä,981,Kokonaislukema (med.),104.25512078433752,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32140,Ypäjä Asemanseutu (Ypäjä),Ypäjä,981,Peruskoulutuksen omaavat (med.),91.97229153835347,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32140,Ypäjä Asemanseutu (Ypäjä),Ypäjä,981,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),123.25535515834926,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32140,Ypäjä Asemanseutu (Ypäjä),Ypäjä,981,Alimpaan tuloluokkaan kuuluvat taloudet (med.),94.86122488649153,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32140,Ypäjä Asemanseutu (Ypäjä),Ypäjä,981,Työttömät (med.),149.77644774314209,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32140,Ypäjä Asemanseutu (Ypäjä),Ypäjä,981,Kokonaislukema (med.),114.96632983158409,7,Kanta-Hämeen hyvinvointialue
Postinumeroalueet,2021-2023,p32200,Loimaa Keskus (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),107.45554319195027,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32200,Loimaa Keskus (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),99.78533416198849,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32200,Loimaa Keskus (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),127.25777067782292,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32200,Loimaa Keskus (Loimaa),Loimaa,430,Työttömät (med.),99.63640792005373,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32200,Loimaa Keskus (Loimaa),Loimaa,430,Kokonaislukema (med.),108.53376398795385,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32210,Loimaa kk (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),111.19441708251001,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32210,Loimaa kk (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),99.69247787797103,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32210,Loimaa kk (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),114.92987958284331,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32210,Loimaa kk (Loimaa),Loimaa,430,Työttömät (med.),98.0010659539811,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32210,Loimaa kk (Loimaa),Loimaa,430,Kokonaislukema (med.),105.95446012432636,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32250,Kojonkulma (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),106.23149249707542,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32250,Kojonkulma (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),97.10702509419123,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32250,Kojonkulma (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),92.97993854639451,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32250,Kojonkulma (Loimaa),Loimaa,430,Työttömät (med.),59.465653354022116,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32250,Kojonkulma (Loimaa),Loimaa,430,Kokonaislukema (med.),88.94602737292081,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32260,Kojonperä (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),111.53483684756141,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32260,Kojonperä (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),136.58657124755388,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32260,Kojonperä (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),132.55083619642372,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32260,Kojonperä (Loimaa),Loimaa,430,Työttömät (med.),48.98385908710635,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32260,Kojonperä (Loimaa),Loimaa,430,Kokonaislukema (med.),107.41402584466132,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32270,Metsämaa-Murto (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),104.63391045543969,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32270,Metsämaa-Murto (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),101.06609856954734,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32270,Metsämaa-Murto (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),115.96748384231262,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32270,Metsämaa-Murto (Loimaa),Loimaa,430,Työttömät (med.),86.18878560039545,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32270,Metsämaa-Murto (Loimaa),Loimaa,430,Kokonaislukema (med.),101.96406961692378,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32280,Metsäkorpi (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),96.99470116096634,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32280,Metsäkorpi (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),110.06298732635294,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32280,Metsäkorpi (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),121.57493467096955,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32280,Metsäkorpi (Loimaa),Loimaa,430,Työttömät (med.),117.08182522452155,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32280,Metsäkorpi (Loimaa),Loimaa,430,Kokonaislukema (med.),111.4286120957026,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32300,Mellilä (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),116.87924597122195,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32300,Mellilä (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.82971815492546,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32300,Mellilä (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),116.22982578474212,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32300,Mellilä (Loimaa),Loimaa,430,Työttömät (med.),113.39447865065542,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32300,Mellilä (Loimaa),Loimaa,430,Kokonaislukema (med.),113.08331714038623,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32410,Niinijoki (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),83.72135413536363,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32410,Niinijoki (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),93.28303319325086,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32410,Niinijoki (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),82.17262804922095,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32410,Niinijoki (Loimaa),Loimaa,430,Työttömät (med.),55.09464065161529,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32410,Niinijoki (Loimaa),Loimaa,430,Kokonaislukema (med.),78.56791400736269,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32430,Ylhäinen (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),87.78958315383458,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32430,Ylhäinen (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),88.00002721253476,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32430,Ylhäinen (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),63.99659611758596,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32430,Ylhäinen (Loimaa),Loimaa,430,Työttömät (med.),110.98502614056875,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32430,Ylhäinen (Loimaa),Loimaa,430,Kokonaislukema (med.),87.69280815613101,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32440,Alastaro Keskus (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),127.20771631702353,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32440,Alastaro Keskus (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),108.48777197007908,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32440,Alastaro Keskus (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),135.55601928674514,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32440,Alastaro Keskus (Loimaa),Loimaa,430,Työttömät (med.),86.10275356582743,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32440,Alastaro Keskus (Loimaa),Loimaa,430,Kokonaislukema (med.),114.33856528491879,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32450,Tammiainen (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),112.42111834446887,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32450,Tammiainen (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),120.07928063624287,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32450,Tammiainen (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),110.09657072629358,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32450,Tammiainen (Loimaa),Loimaa,430,Työttömät (med.),105.69493074985515,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32450,Tammiainen (Loimaa),Loimaa,430,Kokonaislukema (med.),112.07297511421511,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32500,Oripää Keskus (Oripää),Oripää,561,Peruskoulutuksen omaavat (med.),140.06531790462424,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32500,Oripää Keskus (Oripää),Oripää,561,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),100.58173280523002,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32500,Oripää Keskus (Oripää),Oripää,561,Alimpaan tuloluokkaan kuuluvat taloudet (med.),107.18244270495887,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32500,Oripää Keskus (Oripää),Oripää,561,Työttömät (med.),86.09263334402048,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32500,Oripää Keskus (Oripää),Oripää,561,Kokonaislukema (med.),108.4805316897084,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32520,Latva (Oripää),Oripää,561,Peruskoulutuksen omaavat (med.),135.60449926885596,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32520,Latva (Oripää),Oripää,561,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),99.56415158391334,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32520,Latva (Oripää),Oripää,561,Alimpaan tuloluokkaan kuuluvat taloudet (med.),73.7658648198712,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32520,Latva (Oripää),Oripää,561,Työttömät (med.),73.40687812766656,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32520,Latva (Oripää),Oripää,561,Kokonaislukema (med.),95.58534845007676,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32560,Virttaa (Loimaa),Loimaa,430,Peruskoulutuksen omaavat (med.),116.11980895415306,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32560,Virttaa (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),88.36868644381258,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32560,Virttaa (Loimaa),Loimaa,430,Alimpaan tuloluokkaan kuuluvat taloudet (med.),86.66988628879119,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32560,Virttaa (Loimaa),Loimaa,430,Työttömät (med.),85.3309400304822,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32560,Virttaa (Loimaa),Loimaa,430,Kokonaislukema (med.),94.12233042930976,5,Varsinais-Suomen hyvinvointialue
Postinumeroalueet,2021-2023,p32610,Vampula Keskus (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),124.09775918204451,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32610,Vampula Keskus (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),100.24690367543965,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32610,Vampula Keskus (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),111.51342961061566,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32610,Vampula Keskus (Huittinen),Huittinen,102,Työttömät (med.),77.44395134061469,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32610,Vampula Keskus (Huittinen),Huittinen,102,Kokonaislukema (med.),103.32551095217863,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32620,Rutava (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),123.52409242778283,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32620,Rutava (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),124.4898046983792,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32620,Rutava (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),111.51626334616238,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32620,Rutava (Huittinen),Huittinen,102,Työttömät (med.),100.49132376958778,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32620,Rutava (Huittinen),Huittinen,102,Kokonaislukema (med.),115.00537106047804,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32700,Huittinen Keskus (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),109.4927752778675,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32700,Huittinen Keskus (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),97.82549214926202,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32700,Huittinen Keskus (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),121.57348876791234,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32700,Huittinen Keskus (Huittinen),Huittinen,102,Työttömät (med.),77.16333939245152,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32700,Huittinen Keskus (Huittinen),Huittinen,102,Kokonaislukema (med.),101.51377389687335,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32710,Sampu (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),80.82591486921874,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32710,Sampu (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),77.46358914483145,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32710,Sampu (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),66.93415333572104,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32710,Sampu (Huittinen),Huittinen,102,Työttömät (med.),39.92140336166262,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32710,Sampu (Huittinen),Huittinen,102,Kokonaislukema (med.),66.28626517785845,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32730,Keikyä (Sastamala),Sastamala,790,Peruskoulutuksen omaavat (med.),104.22195199432478,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32730,Keikyä (Sastamala),Sastamala,790,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),117.50128740419763,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32730,Keikyä (Sastamala),Sastamala,790,Alimpaan tuloluokkaan kuuluvat taloudet (med.),107.60765722630737,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32730,Keikyä (Sastamala),Sastamala,790,Työttömät (med.),76.28248568659308,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32730,Keikyä (Sastamala),Sastamala,790,Kokonaislukema (med.),101.40334557785572,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32740,Pehula (Sastamala),Sastamala,790,Peruskoulutuksen omaavat (med.),143.98135367870205,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32740,Pehula (Sastamala),Sastamala,790,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),111.83801267778601,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32740,Pehula (Sastamala),Sastamala,790,Alimpaan tuloluokkaan kuuluvat taloudet (med.),134.60242722369742,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32740,Pehula (Sastamala),Sastamala,790,Työttömät (med.),95.3488716988244,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32740,Pehula (Sastamala),Sastamala,790,Kokonaislukema (med.),121.44266631975246,8,Pirkanmaan hyvinvointialue
Postinumeroalueet,2021-2023,p32760,Suttila (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),129.09184405891796,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32760,Suttila (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),125.8975465246476,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32760,Suttila (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),117.02648315393664,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32760,Suttila (Huittinen),Huittinen,102,Työttömät (med.),119.19287056996374,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32760,Suttila (Huittinen),Huittinen,102,Kokonaislukema (med.),122.80218607686649,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32770,Huhtamo (Huittinen),Huittinen,102,Peruskoulutuksen omaavat (med.),93.3313876829973,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32770,Huhtamo (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),140.88431850959688,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32770,Huhtamo (Huittinen),Huittinen,102,Alimpaan tuloluokkaan kuuluvat taloudet (med.),126.0570214530649,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32770,Huhtamo (Huittinen),Huittinen,102,Työttömät (med.),95.78896184839921,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32770,Huhtamo (Huittinen),Huittinen,102,Kokonaislukema (med.),114.01542237351457,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32800,Kokemäki Keskus (Kokemäki),Kokemäki,271,Peruskoulutuksen omaavat (med.),114.98609492162535,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32800,Kokemäki Keskus (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),101.21508994806298,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32800,Kokemäki Keskus (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat taloudet (med.),128.61425237938747,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32800,Kokemäki Keskus (Kokemäki),Kokemäki,271,Työttömät (med.),88.2429699801282,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32800,Kokemäki Keskus (Kokemäki),Kokemäki,271,Kokonaislukema (med.),108.26460180730099,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32810,Peipohja (Kokemäki),Kokemäki,271,Peruskoulutuksen omaavat (med.),106.22870855587018,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32810,Peipohja (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),104.56927516427199,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32810,Peipohja (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat taloudet (med.),108.33062688352027,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32810,Peipohja (Kokemäki),Kokemäki,271,Työttömät (med.),97.16262101230339,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32810,Peipohja (Kokemäki),Kokemäki,271,Kokonaislukema (med.),104.07280790399145,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32830,Riste (Kokemäki),Kokemäki,271,Peruskoulutuksen omaavat (med.),114.14070746304603,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32830,Riste (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),107.74097647956813,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32830,Riste (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat taloudet (med.),96.63124676203212,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32830,Riste (Kokemäki),Kokemäki,271,Työttömät (med.),101.24936804360418,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32830,Riste (Kokemäki),Kokemäki,271,Kokonaislukema (med.),104.94057468706262,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32860,Korkeaoja (Kokemäki),Kokemäki,271,Peruskoulutuksen omaavat (med.),81.87030948301171,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32860,Korkeaoja (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),96.9063461870699,6,Satakunnan hyvinvointialue
Postinumeroalueet,2021-2023,p32860,Korkeaoja (Kokemäki),Kokemäki,271,Alimpaan tuloluokkaan kuuluvat taloudet (med.),112.76991883835603,6,Satakunnan hyvinvointialue
